ปี,เดือน,ประเภทการทำการประมง,เครื่องมือ,ขนาดเรือ,พื้นที่ทำการประมง,ชนิดสัตว์น้ำ,ปริมาณ(ตัน),มูลค่า(พันบาท)
2566,มกราคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปลาเก๋า,18,3425
2566,มกราคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปลาเลยหน้าดิน,305,12329
2566,มกราคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปลาเลยผิวน้ำ,2,81
2566,มกราคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปลาเป็ด,1344,12342
2566,มกราคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,กุ้งโอคัก,2,302
2566,มกราคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,กุ้งอื่นๆ,2,190
2566,มกราคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปูม้า,1,211
2566,มกราคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปูอื่นๆ,4,691
2566,มกราคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,หมึกกล้วย,80,17390
2566,มกราคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,หมึกกระดอง,49,8304
2566,มกราคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,หมึกสาย,2,240
2566,มกราคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,หอยเชลล์,17,2139
2566,มกราคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,สัตว์น้ำอื่นๆ,2,163
2566,มกราคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 150 ตันกรอสขึ้นไป,อันดามัน,ปลาสีกุนตาโต,2,104
2566,มกราคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 150 ตันกรอสขึ้นไป,อันดามัน,ปลาทรายแดง,6,320
2566,มกราคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 150 ตันกรอสขึ้นไป,อันดามัน,ปลาปากคม,6,194
2566,มกราคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 150 ตันกรอสขึ้นไป,อันดามัน,ปลาตาโต,2,86
2566,มกราคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 150 ตันกรอสขึ้นไป,อันดามัน,ปลาเลยหน้าดิน,13,525
2566,มกราคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 150 ตันกรอสขึ้นไป,อันดามัน,ปลาเป็ด,11,101
2566,มกราคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 150 ตันกรอสขึ้นไป,อันดามัน,หมึกกล้วย,2,435
2566,มกราคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,ปลาทู,1,76
2566,มกราคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,ปลาลัง,2,145
2566,มกราคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,ปลาอินทรี,3,542
2566,มกราคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,ปลาดาบลาว,2,125
2566,มกราคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,ปลาแข้งไก่,2,77
2566,มกราคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,ปลาสีกุน,11,429
2566,มกราคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,ปลาสีกุนตาโต,3,156
2566,มกราคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,ปลาหลังเขียว,4,66
2566,มกราคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,ปลากะตัก,1,17
2566,มกราคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,ปลาน้ำดอกไม้,13,728
2566,มกราคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,ปลาจวด,7,326
2566,มกราคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,ปลาทรายแดง,24,1279
2566,มกราคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,ปลาทรายขาว,8,283
2566,มกราคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,ปลาปากคม,20,645
2566,มกราคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,ปลาดาบเงิน,2,165
2566,มกราคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,ปลากะพงแดง,26,3915
2566,มกราคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,ปลาตาโต,3,129
2566,มกราคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,ปลากดทะเล,22,1328
2566,มกราคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,ปลาเก๋า,1,190
